-0.0000021731	0.0000013647
-0.0000021735	0.0000013930
-0.0000021734	0.0000013786
-0.0000021733	0.0000013516
-0.0000021733	0.0000013223
-0.0000021736	0.0000012960
-0.0000021737	0.0000012679
-0.0000021737	0.0000012385
-0.0000021735	0.0000012101
-0.0000021734	0.0000011787
-0.0000021733	0.0000011449
-0.0000021733	0.0000011126
-0.0000021734	0.0000010824
-0.0000021734	0.0000010523
-0.0000021732	0.0000010201
-0.0000021731	0.0000009874
-0.0000021730	0.0000009538
-0.0000021731	0.0000009242
-0.0000021731	0.0000008935
-0.0000021731	0.0000008606
-0.0000021731	0.0000008285
-0.0000021731	0.0000007948
-0.0000021731	0.0000007622
-0.0000021729	0.0000007283
-0.0000021729	0.0000006970
-0.0000021729	0.0000006628
-0.0000021728	0.0000006263
-0.0000021727	0.0000005922
-0.0000021727	0.0000005587
-0.0000021726	0.0000005263
-0.0000021726	0.0000004924
-0.0000021726	0.0000004576
-0.0000021724	0.0000004231
-0.0000021724	0.0000003907
-0.0000021725	0.0000003575
-0.0000021725	0.0000003247
-0.0000021724	0.0000002905
-0.0000021724	0.0000002557
-0.0000021724	0.0000002208
-0.0000021724	0.0000001873
-0.0000021723	0.0000001546
-0.0000021724	0.0000001209
-0.0000021724	0.0000000857
-0.0000021724	0.0000000515
-0.0000021722	0.0000000167
-0.0000021722	-0.0000000157
-0.0000021723	-0.0000000475
-0.0000021724	-0.0000000790
-0.0000021725	-0.0000001111
-0.0000021727	-0.0000001366
-0.0000021731	-0.0000001538
-0.0000021738	-0.0000001603
-0.0000021747	-0.0000001620
-0.0000021757	-0.0000001620
-0.0000021766	-0.0000001626
-0.0000021776	-0.0000001627
-0.0000021785	-0.0000001616
-0.0000021794	-0.0000001616
-0.0000021803	-0.0000001608
-0.0000021813	-0.0000001609
-0.0000021823	-0.0000001596
-0.0000021833	-0.0000001591
-0.0000021841	-0.0000001602
-0.0000021851	-0.0000001602
-0.0000021861	-0.0000001586
-0.0000021870	-0.0000001575
-0.0000021880	-0.0000001557
-0.0000021889	-0.0000001536
-0.0000021900	-0.0000001532
-0.0000021912	-0.0000001521
-0.0000021923	-0.0000001507
-0.0000021932	-0.0000001506
-0.0000021942	-0.0000001499
-0.0000021951	-0.0000001494
-0.0000021961	-0.0000001477
-0.0000021971	-0.0000001483
-0.0000021981	-0.0000001482
-0.0000021991	-0.0000001488
-0.0000021999	-0.0000001496
-0.0000022007	-0.0000001502
-0.0000022017	-0.0000001505
-0.0000022027	-0.0000001501
-0.0000022038	-0.0000001501
-0.0000022048	-0.0000001497
-0.0000022058	-0.0000001492
-0.0000022067	-0.0000001485
-0.0000022075	-0.0000001483
-0.0000022084	-0.0000001482
-0.0000022095	-0.0000001472
-0.0000022106	-0.0000001474
-0.0000022115	-0.0000001472
-0.0000022124	-0.0000001473
-0.0000022132	-0.0000001485
-0.0000022140	-0.0000001488
-0.0000022148	-0.0000001494
-0.0000022159	-0.0000001495
-0.0000022169	-0.0000001503
-0.0000022179	-0.0000001517
-0.0000022189	-0.0000001512
-0.0000022198	-0.0000001501
-0.0000022207	-0.0000001495
-0.0000022218	-0.0000001490
-0.0000022229	-0.0000001490
-0.0000022241	-0.0000001480
-0.0000022249	-0.0000001478
-0.0000022257	-0.0000001474
-0.0000022265	-0.0000001474
-0.0000022275	-0.0000001477
-0.0000022286	-0.0000001472
-0.0000022296	-0.0000001486
-0.0000022306	-0.0000001487
-0.0000022317	-0.0000001500
-0.0000022328	-0.0000001497
-0.0000022337	-0.0000001507
-0.0000022347	-0.0000001512
-0.0000022357	-0.0000001505
-0.0000022367	-0.0000001498
-0.0000022376	-0.0000001495
-0.0000022386	-0.0000001493
-0.0000022395	-0.0000001483
-0.0000022405	-0.0000001476
-0.0000022415	-0.0000001468
-0.0000022425	-0.0000001468
-0.0000022435	-0.0000001476
-0.0000022444	-0.0000001477
-0.0000022452	-0.0000001487
-0.0000022461	-0.0000001492
-0.0000022472	-0.0000001497
-0.0000022482	-0.0000001504
-0.0000022493	-0.0000001505
-0.0000022503	-0.0000001505
-0.0000022512	-0.0000001491
-0.0000022520	-0.0000001487
-0.0000022528	-0.0000001490
-0.0000022538	-0.0000001494
-0.0000022550	-0.0000001486
-0.0000022561	-0.0000001472
-0.0000022570	-0.0000001476
-0.0000022581	-0.0000001466
-0.0000022590	-0.0000001476
-0.0000022600	-0.0000001473
-0.0000022610	-0.0000001475
-0.0000022621	-0.0000001480
-0.0000022630	-0.0000001489
-0.0000022639	-0.0000001491
-0.0000022650	-0.0000001494
-0.0000022662	-0.0000001505
-0.0000022672	-0.0000001510
-0.0000022681	-0.0000001512
-0.0000022688	-0.0000001502
-0.0000022697	-0.0000001494
-0.0000022707	-0.0000001489
-0.0000022719	-0.0000001481
-0.0000022730	-0.0000001481
-0.0000022739	-0.0000001479
-0.0000022748	-0.0000001476
-0.0000022758	-0.0000001472
-0.0000022767	-0.0000001475
-0.0000022777	-0.0000001481
-0.0000022787	-0.0000001478
-0.0000022798	-0.0000001483
-0.0000022809	-0.0000001497
-0.0000022819	-0.0000001505
-0.0000022829	-0.0000001507
-0.0000022840	-0.0000001502
-0.0000022849	-0.0000001506
-0.0000022859	-0.0000001496
-0.0000022871	-0.0000001487
-0.0000022881	-0.0000001480
-0.0000022890	-0.0000001469
-0.0000022896	-0.0000001467
-0.0000022904	-0.0000001466
-0.0000022915	-0.0000001464
-0.0000022927	-0.0000001477
-0.0000022938	-0.0000001478
-0.0000022949	-0.0000001477
-0.0000022959	-0.0000001481
-0.0000022969	-0.0000001479
-0.0000022978	-0.0000001487
-0.0000022988	-0.0000001494
-0.0000022998	-0.0000001503
-0.0000023007	-0.0000001503
-0.0000023016	-0.0000001497
-0.0000023026	-0.0000001497
-0.0000023037	-0.0000001485
-0.0000023048	-0.0000001470
-0.0000023058	-0.0000001466
-0.0000023067	-0.0000001465
-0.0000023077	-0.0000001467
-0.0000023087	-0.0000001465
-0.0000023097	-0.0000001470
-0.0000023109	-0.0000001469
-0.0000023120	-0.0000001467
-0.0000023131	-0.0000001478
-0.0000023139	-0.0000001496
-0.0000023148	-0.0000001503
-0.0000023158	-0.0000001502
-0.0000023166	-0.0000001497
-0.0000023176	-0.0000001497
-0.0000023187	-0.0000001493
-0.0000023199	-0.0000001492
-0.0000023209	-0.0000001487
-0.0000023218	-0.0000001473
-0.0000023228	-0.0000001464
-0.0000023240	-0.0000001464
-0.0000023249	-0.0000001469
-0.0000023258	-0.0000001460
-0.0000023267	-0.0000001468
-0.0000023278	-0.0000001468
-0.0000023288	-0.0000001471
-0.0000023298	-0.0000001475
-0.0000023307	-0.0000001478
-0.0000023317	-0.0000001484
-0.0000023326	-0.0000001493
-0.0000023336	-0.0000001492
-0.0000023346	-0.0000001494
-0.0000023357	-0.0000001480
-0.0000023368	-0.0000001473
-0.0000023378	-0.0000001469
-0.0000023387	-0.0000001466
-0.0000023399	-0.0000001459
-0.0000023410	-0.0000001458
-0.0000023420	-0.0000001453
-0.0000023429	-0.0000001454
-0.0000023439	-0.0000001455
-0.0000023450	-0.0000001462
-0.0000023461	-0.0000001474
-0.0000023471	-0.0000001475
-0.0000023481	-0.0000001473
-0.0000023489	-0.0000001484
-0.0000023497	-0.0000001483
-0.0000023506	-0.0000001481
-0.0000023517	-0.0000001484
-0.0000023530	-0.0000001475
-0.0000023541	-0.0000001474
-0.0000023551	-0.0000001467
-0.0000023561	-0.0000001459
-0.0000023572	-0.0000001456
-0.0000023582	-0.0000001448
-0.0000023591	-0.0000001446
-0.0000023600	-0.0000001454
-0.0000023610	-0.0000001454
-0.0000023620	-0.0000001451
-0.0000023630	-0.0000001456
-0.0000023641	-0.0000001460
