-0.00000147283000000000	0.00000092815500000000
-0.00000147316000000000	0.00000096618400000000
-0.00000147304000000000	0.00000095643900000000
-0.00000147302000000000	0.00000093403600000000
-0.00000147296000000000	0.00000090941200000000
-0.00000147297000000000	0.00000088931300000000
-0.00000147297000000000	0.00000086633800000000
-0.00000147295000000000	0.00000083898000000000
-0.00000147299000000000	0.00000081370000000000
-0.00000147297000000000	0.00000078765200000000
-0.00000147296000000000	0.00000076066300000000
-0.00000147296000000000	0.00000073427700000000
-0.00000147292000000000	0.00000070807100000000
-0.00000147288000000000	0.00000068012500000000
-0.00000147287000000000	0.00000065043300000000
-0.00000147277000000000	0.00000061971600000000
-0.00000147263000000000	0.00000059014400000000
-0.00000147255000000000	0.00000056178500000000
-0.00000147253000000000	0.00000053049600000000
-0.00000147261000000000	0.00000049884500000000
-0.00000147257000000000	0.00000046806100000000
-0.00000147229000000000	0.00000043729200000000
-0.00000147205000000000	0.00000040598800000000
-0.00000147211000000000	0.00000037491700000000
-0.00000147224000000000	0.00000034244600000000
-0.00000147223000000000	0.00000031091600000000
-0.00000147200000000000	0.00000027737600000000
-0.00000147181000000000	0.00000024513800000000
-0.00000147175000000000	0.00000021487300000000
-0.00000147169000000000	0.00000018248500000000
-0.00000147164000000000	0.00000014870300000000
-0.00000147165000000000	0.00000011422100000000
-0.00000147173000000000	0.00000008131350000000
-0.00000147170000000000	0.00000004708770000000
-0.00000147148000000000	0.00000001378070000000
-0.00000147119000000000	-0.00000001985020000000
-0.00000147111000000000	-0.00000005352630000000
-0.00000147119000000000	-0.00000008809090000000
-0.00000147123000000000	-0.00000012192500000000
-0.00000147115000000000	-0.00000015530700000000
-0.00000147110000000000	-0.00000018863000000000
-0.00000147116000000000	-0.00000022298300000000
-0.00000147122000000000	-0.00000025774400000000
-0.00000147113000000000	-0.00000029203000000000
-0.00000147099000000000	-0.00000032462200000000
-0.00000147091000000000	-0.00000035729600000000
-0.00000147088000000000	-0.00000039188300000000
-0.00000147086000000000	-0.00000042683200000000
-0.00000147080000000000	-0.00000046179600000000
-0.00000147070000000000	-0.00000049601400000000
-0.00000147059000000000	-0.00000052988600000000
-0.00000147056000000000	-0.00000056288400000000
